Health_Center_ID,Disease_Name,month,hist_disease_p_avg
65,Fever,7,14.68131868131868
65,Fever,8,12.03225806451613
65,Fever,9,11.166666666666666
65,Fever,10,2.051282051282051
65,Fever,11,1.6031746031746033
65,Fever,12,1.5892857142857142
65,Hypertension,1,1.3414634146341464
65,Hypertension,2,1.5208333333333333
65,Hypertension,3,1.5
65,Hypertension,4,1.4411764705882353
65,Hypertension,5,1.1764705882352942
65,Hypertension,6,1.4807692307692308
65,Hypertension,7,1.5818181818181818
65,Hypertension,8,1.5833333333333333
65,Hypertension,9,1.6440677966101696
65,Hypertension,10,1.4
65,Hypertension,11,1.3636363636363635
65,Hypertension,12,1.3157894736842106
65,Joint Pain,1,1.7142857142857142
65,Joint Pain,2,2.0869565217391304
65,Joint Pain,3,1.746031746031746
65,Joint Pain,4,1.8125
65,Joint Pain,5,1.8904109589041096
65,Joint Pain,6,1.9210526315789473
65,Joint Pain,7,2.2531645569620253
65,Joint Pain,8,2.4657534246575343
65,Joint Pain,9,2.3055555555555554
65,Joint Pain,10,2.3076923076923075
65,Joint Pain,11,1.5263157894736843
65,Joint Pain,12,1.6981132075471699
65,Other,1,1.543859649122807
65,Other,2,2.257575757575758
65,Other,3,1.9848484848484849
65,Other,4,1.8
65,Other,5,1.9852941176470589
65,Other,6,2.211267605633803
65,Other,7,2.0246913580246915
65,Other,8,2.24
65,Other,9,2.103896103896104
65,Other,10,2.45679012345679
65,Other,11,1.5660377358490567
65,Other,12,1.6551724137931034
65,Respiratory Issues,1,7.053763440860215
65,Respiratory Issues,2,2.088235294117647
65,Respiratory Issues,3,1.7746478873239437
65,Respiratory Issues,4,1.8676470588235294
65,Respiratory Issues,5,1.9152542372881356
65,Respiratory Issues,6,2.142857142857143
65,Respiratory Issues,7,2.2325581395348837
65,Respiratory Issues,8,2.011764705882353
65,Respiratory Issues,9,2.1447368421052633
65,Respiratory Issues,10,2.0375
65,Respiratory Issues,11,8.2
65,Respiratory Issues,12,9.064516129032258
65,Skin Problems,1,1.75
65,Skin Problems,2,2.2
65,Skin Problems,3,1.671641791044776
65,Skin Problems,4,2.0163934426229506
65,Skin Problems,5,1.619047619047619
65,Skin Problems,6,1.9428571428571428
65,Skin Problems,7,2.1666666666666665
65,Skin Problems,8,2.2564102564102564
65,Skin Problems,9,1.9870129870129871
65,Skin Problems,10,2.066666666666667
65,Skin Problems,11,1.5555555555555556
65,Skin Problems,12,1.5593220338983051
65,Stomach Issues,1,1.5737704918032787
65,Stomach Issues,2,2.3513513513513513
65,Stomach Issues,3,5.533333333333333
65,Stomach Issues,4,5.617977528089888
65,Stomach Issues,5,5.663043478260869
65,Stomach Issues,6,4.2988505747126435
65,Stomach Issues,7,4.450549450549451
65,Stomach Issues,8,5.1098901098901095
65,Stomach Issues,9,4.655172413793103
65,Stomach Issues,10,2.236842105263158
65,Stomach Issues,11,1.6666666666666667
65,Stomach Issues,12,1.6415094339622642
66,Cold/Cough,1,21.978494623655912
66,Cold/Cough,2,5.341176470588235
66,Cold/Cough,3,4.047058823529412
66,Cold/Cough,4,3.9080459770114944
66,Cold/Cough,5,3.9775280898876404
66,Cold/Cough,6,4.966292134831461
66,Cold/Cough,7,5.130434782608695
66,Cold/Cough,8,5.763440860215054
66,Cold/Cough,9,5.261363636363637
66,Cold/Cough,10,4.934065934065934
66,Cold/Cough,11,22.266666666666666
66,Cold/Cough,12,21.333333333333332
66,Diabetes,1,1.9027777777777777
66,Diabetes,2,2.888888888888889
66,Diabetes,3,2.1
66,Diabetes,4,2.352112676056338
66,Diabetes,5,2.1447368421052633
66,Diabetes,6,3.037974683544304
66,Diabetes,7,2.776470588235294
66,Diabetes,8,2.8795180722891565
66,Diabetes,9,3.070588235294118
66,Diabetes,10,2.768292682926829
66,Diabetes,11,1.8484848484848484
66,Diabetes,12,1.640625
66,Eye Problems,1,3.0843373493975905
66,Eye Problems,2,5.369047619047619
66,Eye Problems,3,4.033333333333333
66,Eye Problems,4,4.136363636363637
66,Eye Problems,5,4.247191011235955
66,Eye Problems,6,5.2
66,Eye Problems,7,5.934065934065934
66,Eye Problems,8,5.282608695652174
66,Eye Problems,9,5.247191011235955
66,Eye Problems,10,5.076923076923077
66,Eye Problems,11,2.9753086419753085
66,Eye Problems,12,3.0238095238095237
66,Fever,1,2.6627906976744184
66,Fever,2,5.247058823529412
66,Fever,3,3.791208791208791
66,Fever,4,4.0
66,Fever,5,3.868131868131868
66,Fever,6,32.24444444444445
66,Fever,7,40.94565217391305
66,Fever,8,38.68817204301075
66,Fever,9,33.1
66,Fever,10,4.978494623655914
66,Fever,11,2.9647058823529413
66,Fever,12,2.783132530120482
66,Hypertension,1,1.8115942028985508
66,Hypertension,2,2.8421052631578947
66,Hypertension,3,2.55
66,Hypertension,4,2.1549295774647885
66,Hypertension,5,2.4050632911392404
66,Hypertension,6,2.8433734939759034
66,Hypertension,7,2.9285714285714284
66,Hypertension,8,3.101123595505618
66,Hypertension,9,2.8641975308641974
66,Hypertension,10,2.6951219512195124
66,Hypertension,11,1.9242424242424243
66,Hypertension,12,1.8235294117647058
66,Joint Pain,1,2.758241758241758
66,Joint Pain,2,5.364705882352941
66,Joint Pain,3,3.868131868131868
66,Joint Pain,4,3.3908045977011496
66,Joint Pain,5,3.967391304347826
66,Joint Pain,6,5.4
66,Joint Pain,7,5.142857142857143
66,Joint Pain,8,5.978260869565218
66,Joint Pain,9,5.455555555555556
66,Joint Pain,10,4.78494623655914
66,Joint Pain,11,3.050632911392405
66,Joint Pain,12,2.976470588235294
66,Other,1,3.238095238095238
66,Other,2,5.738095238095238
66,Other,3,3.966666666666667
66,Other,4,4.103448275862069
66,Other,5,3.8636363636363638
66,Other,6,5.4772727272727275
66,Other,7,5.411111111111111
66,Other,8,6.129032258064516
66,Other,9,5.111111111111111
66,Other,10,5.076923076923077
66,Other,11,3.058139534883721
66,Other,12,2.852272727272727
66,Respiratory Issues,1,22.247311827956988
66,Respiratory Issues,2,5.120481927710843
66,Respiratory Issues,3,3.606741573033708
66,Respiratory Issues,4,3.847058823529412
66,Respiratory Issues,5,3.8764044943820224
66,Respiratory Issues,6,5.211111111111111
66,Respiratory Issues,7,5.582417582417582
66,Respiratory Issues,8,5.478260869565218
66,Respiratory Issues,9,4.844444444444444
66,Respiratory Issues,10,5.206521739130435
66,Respiratory Issues,11,22.855555555555554
66,Respiratory Issues,12,22.150537634408604
66,Skin Problems,1,2.9444444444444446
66,Skin Problems,2,5.447058823529412
66,Skin Problems,3,4.101123595505618
66,Skin Problems,4,3.839080459770115
66,Skin Problems,5,3.978021978021978
66,Skin Problems,6,5.170454545454546
66,Skin Problems,7,4.815217391304348
66,Skin Problems,8,5.521739130434782
66,Skin Problems,9,5.292134831460674
66,Skin Problems,10,5.2967032967032965
66,Skin Problems,11,3.3734939759036147
66,Skin Problems,12,2.8125
66,Stomach Issues,1,2.8795180722891565
66,Stomach Issues,2,5.650602409638554
66,Stomach Issues,3,16.516129032258064
66,Stomach Issues,4,16.833333333333332
66,Stomach Issues,5,16.408602150537636
66,Stomach Issues,6,12.733333333333333
66,Stomach Issues,7,13.108695652173912
66,Stomach Issues,8,14.505376344086022
66,Stomach Issues,9,13.266666666666667
66,Stomach Issues,10,5.21978021978022
66,Stomach Issues,11,2.9069767441860463
66,Stomach Issues,12,2.9770114942528734
67,Cold/Cough,1,7.688172043010753
67,Cold/Cough,2,2.3043478260869565
67,Cold/Cough,3,1.9857142857142858
67,Cold/Cough,4,1.7627118644067796
67,Cold/Cough,5,1.9523809523809523
67,Cold/Cough,6,2.0921052631578947
67,Cold/Cough,7,2.3815789473684212
67,Cold/Cough,8,2.2857142857142856
67,Cold/Cough,9,2.2857142857142856
67,Cold/Cough,10,2.276315789473684
67,Cold/Cough,11,7.711111111111111
67,Cold/Cough,12,8.076086956521738
67,Diabetes,1,1.0606060606060606
67,Diabetes,2,1.3333333333333333
67,Diabetes,3,1.302325581395349
67,Diabetes,4,1.3846153846153846
67,Diabetes,5,1.4523809523809523
67,Diabetes,6,1.5
67,Diabetes,7,1.7777777777777777
67,Diabetes,8,1.5098039215686274
67,Diabetes,9,1.6458333333333333
67,Diabetes,10,1.6607142857142858
67,Diabetes,11,1.236842105263158
67,Diabetes,12,1.225
67,Eye Problems,1,1.5263157894736843
67,Eye Problems,2,2.095890410958904
67,Eye Problems,3,1.8289473684210527
67,Eye Problems,4,1.8636363636363635
67,Eye Problems,5,1.901639344262295
67,Eye Problems,6,2.0615384615384613
67,Eye Problems,7,2.2567567567567566
67,Eye Problems,8,2.108108108108108
67,Eye Problems,9,2.191780821917808
67,Eye Problems,10,2.0945945945945947
67,Eye Problems,11,1.5357142857142858
67,Eye Problems,12,1.6862745098039216
67,Fever,1,1.6557377049180328
67,Fever,2,2.3768115942028984
67,Fever,3,1.732394366197183
67,Fever,4,1.9420289855072463
67,Fever,5,1.84
67,Fever,6,10.188888888888888
67,Fever,7,14.184782608695652
67,Fever,8,13.150537634408602
67,Fever,9,11.944444444444445
67,Fever,10,2.289156626506024
67,Fever,11,1.4067796610169492
67,Fever,12,1.6206896551724137
67,Hypertension,1,1.3055555555555556
67,Hypertension,2,1.5957446808510638
67,Hypertension,3,1.3421052631578947
67,Hypertension,4,1.175
67,Hypertension,5,1.5319148936170213
67,Hypertension,6,1.6666666666666667
67,Hypertension,7,1.6
67,Hypertension,8,1.4464285714285714
67,Hypertension,9,1.56
67,Hypertension,10,1.62
67,Hypertension,11,1.2
67,Hypertension,12,1.3529411764705883
67,Joint Pain,1,1.6721311475409837
67,Joint Pain,2,2.2318840579710146
67,Joint Pain,3,1.7777777777777777
67,Joint Pain,4,2.142857142857143
67,Joint Pain,5,2.171875
67,Joint Pain,6,2.2739726027397262
67,Joint Pain,7,2.3625
67,Joint Pain,8,2.2972972972972974
67,Joint Pain,9,2.1333333333333333
67,Joint Pain,10,2.5121951219512195
67,Joint Pain,11,1.3898305084745763
67,Joint Pain,12,1.6041666666666667
67,Other,1,1.7321428571428572
67,Other,2,2.274193548387097
67,Other,3,1.876923076923077
67,Other,4,2.0
67,Other,5,1.84375
67,Other,6,2.0714285714285716
67,Other,7,2.276315789473684
67,Other,8,2.2285714285714286
67,Other,9,1.9189189189189189
67,Other,10,2.026315789473684
67,Other,11,1.5178571428571428
67,Other,12,1.64
67,Respiratory Issues,1,7.473118279569892
67,Respiratory Issues,2,2.420289855072464
67,Respiratory Issues,3,2.028985507246377
67,Respiratory Issues,4,1.9253731343283582
67,Respiratory Issues,5,1.855072463768116
67,Respiratory Issues,6,1.9473684210526316
67,Respiratory Issues,7,2.4415584415584415
67,Respiratory Issues,8,2.466666666666667
67,Respiratory Issues,9,2.342857142857143
67,Respiratory Issues,10,2.0945945945945947
67,Respiratory Issues,11,7.622222222222222
67,Respiratory Issues,12,7.666666666666667
67,Skin Problems,1,1.7692307692307692
67,Skin Problems,2,2.3333333333333335
67,Skin Problems,3,1.8153846153846154
67,Skin Problems,4,1.9047619047619047
67,Skin Problems,5,1.826086956521739
67,Skin Problems,6,2.051282051282051
67,Skin Problems,7,1.9534883720930232
67,Skin Problems,8,2.155844155844156
67,Skin Problems,9,2.142857142857143
67,Skin Problems,10,2.2535211267605635
67,Skin Problems,11,1.5789473684210527
67,Skin Problems,12,1.6610169491525424
67,Stomach Issues,1,1.5076923076923077
67,Stomach Issues,2,2.207792207792208
67,Stomach Issues,3,5.989010989010989
67,Stomach Issues,4,6.2
67,Stomach Issues,5,5.698924731182796
67,Stomach Issues,6,4.611111111111111
67,Stomach Issues,7,4.786516853932584
67,Stomach Issues,8,4.391304347826087
67,Stomach Issues,9,4.777777777777778
67,Stomach Issues,10,2.1780821917808217
67,Stomach Issues,11,1.690909090909091
67,Stomach Issues,12,1.5238095238095237
68,Cold/Cough,1,7.279569892473118
68,Cold/Cough,2,2.1076923076923078
68,Cold/Cough,3,1.8888888888888888
68,Cold/Cough,4,1.8571428571428572
68,Cold/Cough,5,1.9
68,Cold/Cough,6,1.9733333333333334
68,Cold/Cough,7,2.3544303797468356
68,Cold/Cough,8,2.0789473684210527
68,Cold/Cough,9,2.1285714285714286
68,Cold/Cough,10,2.263157894736842
68,Cold/Cough,11,7.455555555555556
68,Cold/Cough,12,8.268817204301076
68,Diabetes,1,1.162162162162162
68,Diabetes,2,1.5454545454545454
68,Diabetes,3,1.509090909090909
68,Diabetes,4,1.3421052631578947
68,Diabetes,5,1.326086956521739
68,Diabetes,6,1.4081632653061225
68,Diabetes,7,1.5714285714285714
68,Diabetes,8,1.4736842105263157
68,Diabetes,9,1.4545454545454546
68,Diabetes,10,1.6206896551724137
68,Diabetes,11,1.28125
68,Diabetes,12,1.3055555555555556
68,Eye Problems,1,1.5964912280701755
68,Eye Problems,2,2.23943661971831
68,Eye Problems,3,1.984375
68,Eye Problems,4,1.6567164179104477
68,Eye Problems,5,2.0
68,Eye Problems,6,2.0985915492957745
68,Eye Problems,7,2.58974358974359
68,Eye Problems,8,2.4078947368421053
68,Eye Problems,9,2.2337662337662336
68,Eye Problems,10,2.2266666666666666
68,Eye Problems,11,1.509433962264151
68,Eye Problems,12,1.7115384615384615
68,Fever,1,1.6290322580645162
68,Fever,2,2.25
68,Fever,3,2.125
68,Fever,4,1.7619047619047619
68,Fever,5,1.8
68,Fever,6,10.777777777777779
68,Fever,7,13.619565217391305
68,Fever,8,12.870967741935484
68,Fever,9,10.933333333333334
68,Fever,10,2.240506329113924
68,Fever,11,1.7454545454545454
68,Fever,12,1.6851851851851851
68,Hypertension,1,1.225
68,Hypertension,2,1.509090909090909
68,Hypertension,3,1.2432432432432432
68,Hypertension,4,1.3829787234042554
68,Hypertension,5,1.3777777777777778
68,Hypertension,6,1.5918367346938775
68,Hypertension,7,1.5740740740740742
68,Hypertension,8,1.2549019607843137
68,Hypertension,9,1.3818181818181818
68,Hypertension,10,1.5925925925925926
68,Hypertension,11,1.4473684210526316
68,Hypertension,12,1.3611111111111112
68,Joint Pain,1,1.5344827586206897
68,Joint Pain,2,2.196969696969697
68,Joint Pain,3,1.9066666666666667
68,Joint Pain,4,1.7419354838709677
68,Joint Pain,5,1.8611111111111112
68,Joint Pain,6,2.2142857142857144
68,Joint Pain,7,2.325
68,Joint Pain,8,2.0625
68,Joint Pain,9,1.9565217391304348
68,Joint Pain,10,2.3333333333333335
68,Joint Pain,11,1.4807692307692308
68,Joint Pain,12,1.5
68,Other,1,1.5818181818181818
68,Other,2,2.0135135135135136
68,Other,3,1.640625
68,Other,4,1.6029411764705883
68,Other,5,1.8225806451612903
68,Other,6,2.2162162162162162
68,Other,7,2.3636363636363638
68,Other,8,2.423076923076923
68,Other,9,2.2028985507246377
68,Other,10,2.175
68,Other,11,1.6964285714285714
68,Other,12,1.6964285714285714
68,Respiratory Issues,1,7.580645161290323
68,Respiratory Issues,2,2.076923076923077
68,Respiratory Issues,3,1.8405797101449275
68,Respiratory Issues,4,1.9090909090909092
68,Respiratory Issues,5,1.8153846153846154
68,Respiratory Issues,6,2.125
68,Respiratory Issues,7,2.466666666666667
68,Respiratory Issues,8,2.3333333333333335
68,Respiratory Issues,9,2.2142857142857144
68,Respiratory Issues,10,2.189873417721519
68,Respiratory Issues,11,7.5
68,Respiratory Issues,12,7.827956989247312
68,Skin Problems,1,1.6964285714285714
68,Skin Problems,2,2.2028985507246377
68,Skin Problems,3,1.621212121212121
68,Skin Problems,4,1.621212121212121
68,Skin Problems,5,1.7384615384615385
68,Skin Problems,6,2.136986301369863
68,Skin Problems,7,2.2285714285714286
68,Skin Problems,8,2.1547619047619047
68,Skin Problems,9,2.0277777777777777
68,Skin Problems,10,2.151898734177215
68,Skin Problems,11,1.6842105263157894
68,Skin Problems,12,1.6545454545454545
68,Stomach Issues,1,1.4262295081967213
68,Stomach Issues,2,2.375
68,Stomach Issues,3,6.279569892473118
68,Stomach Issues,4,5.590909090909091
68,Stomach Issues,5,6.043478260869565
68,Stomach Issues,6,4.2298850574712645
68,Stomach Issues,7,4.488636363636363
68,Stomach Issues,8,4.648351648351649
68,Stomach Issues,9,4.49438202247191
68,Stomach Issues,10,2.0921052631578947
68,Stomach Issues,11,1.5614035087719298
68,Stomach Issues,12,1.5925925925925926
69,Cold/Cough,1,23.311827956989248
69,Cold/Cough,2,5.823529411764706
69,Cold/Cough,3,4.263736263736264
69,Cold/Cough,4,4.195402298850575
69,Cold/Cough,5,3.5444444444444443
69,Cold/Cough,6,4.741573033707865
69,Cold/Cough,7,5.43956043956044
69,Cold/Cough,8,4.891304347826087
69,Cold/Cough,9,5.011111111111111
69,Cold/Cough,10,5.279569892473118
69,Cold/Cough,11,21.4
69,Cold/Cough,12,22.483870967741936
69,Diabetes,1,1.8311688311688312
69,Diabetes,2,2.844155844155844
69,Diabetes,3,2.25
69,Diabetes,4,2.287671232876712
69,Diabetes,5,2.3902439024390243
69,Diabetes,6,2.486842105263158
69,Diabetes,7,2.9302325581395348
69,Diabetes,8,2.9166666666666665
69,Diabetes,9,2.8552631578947367
69,Diabetes,10,2.5232558139534884
69,Diabetes,11,1.8307692307692307
69,Diabetes,12,1.868421052631579
69,Eye Problems,1,3.577777777777778
69,Eye Problems,2,4.894117647058824
69,Eye Problems,3,4.177777777777778
69,Eye Problems,4,3.852272727272727
69,Eye Problems,5,3.923076923076923
69,Eye Problems,6,4.711111111111111
69,Eye Problems,7,5.793478260869565
69,Eye Problems,8,5.021978021978022
69,Eye Problems,9,5.159090909090909
69,Eye Problems,10,4.771739130434782
69,Eye Problems,11,2.819277108433735
69,Eye Problems,12,2.808988764044944
69,Fever,1,3.206896551724138
69,Fever,2,5.258823529411765
69,Fever,3,3.912087912087912
69,Fever,4,4.023529411764706
69,Fever,5,3.6206896551724137
69,Fever,6,30.177777777777777
69,Fever,7,42.358695652173914
69,Fever,8,34.58064516129032
69,Fever,9,33.06666666666667
69,Fever,10,5.0
69,Fever,11,3.1728395061728394
69,Fever,12,2.941860465116279
69,Hypertension,1,2.0273972602739727
69,Hypertension,2,2.8533333333333335
69,Hypertension,3,2.282051282051282
69,Hypertension,4,2.0126582278481013
69,Hypertension,5,2.1219512195121952
69,Hypertension,6,2.7088607594936707
69,Hypertension,7,2.784090909090909
69,Hypertension,8,2.927710843373494
69,Hypertension,9,2.7901234567901234
69,Hypertension,10,2.6511627906976742
69,Hypertension,11,1.9324324324324325
69,Hypertension,12,1.765625
69,Joint Pain,1,3.364705882352941
69,Joint Pain,2,5.518072289156627
69,Joint Pain,3,4.275862068965517
69,Joint Pain,4,3.8620689655172415
69,Joint Pain,5,3.681318681318681
69,Joint Pain,6,4.764044943820225
69,Joint Pain,7,5.586956521739131
69,Joint Pain,8,5.369565217391305
69,Joint Pain,9,5.404494382022472
69,Joint Pain,10,5.010869565217392
69,Joint Pain,11,2.75
69,Joint Pain,12,2.814814814814815
69,Other,1,3.2906976744186047
69,Other,2,5.211764705882353
69,Other,3,3.9775280898876404
69,Other,4,3.9195402298850577
69,Other,5,3.8876404494382024
69,Other,6,4.7727272727272725
69,Other,7,5.615384615384615
69,Other,8,4.978494623655914
69,Other,9,5.375
69,Other,10,5.380434782608695
69,Other,11,2.7261904761904763
69,Other,12,2.7045454545454546
69,Respiratory Issues,1,23.129032258064516
69,Respiratory Issues,2,5.317647058823529
69,Respiratory Issues,3,4.033333333333333
69,Respiratory Issues,4,4.022222222222222
69,Respiratory Issues,5,3.8777777777777778
69,Respiratory Issues,6,5.188888888888889
69,Respiratory Issues,7,5.788888888888889
69,Respiratory Issues,8,5.774193548387097
69,Respiratory Issues,9,4.741573033707865
69,Respiratory Issues,10,4.978260869565218
69,Respiratory Issues,11,22.57777777777778
69,Respiratory Issues,12,21.268817204301076
69,Skin Problems,1,2.8095238095238093
69,Skin Problems,2,5.619047619047619
69,Skin Problems,3,3.978021978021978
69,Skin Problems,4,3.744186046511628
69,Skin Problems,5,3.898876404494382
69,Skin Problems,6,4.764044943820225
69,Skin Problems,7,5.670329670329671
69,Skin Problems,8,4.956989247311828
69,Skin Problems,9,4.9222222222222225
69,Skin Problems,10,4.795698924731183
69,Skin Problems,11,3.0853658536585367
69,Skin Problems,12,2.524390243902439
69,Stomach Issues,1,3.0568181818181817
69,Stomach Issues,2,5.470588235294118
69,Stomach Issues,3,17.161290322580644
69,Stomach Issues,4,16.288888888888888
69,Stomach Issues,5,17.053763440860216
69,Stomach Issues,6,12.38888888888889
69,Stomach Issues,7,14.130434782608695
69,Stomach Issues,8,12.96774193548387
69,Stomach Issues,9,13.333333333333334
69,Stomach Issues,10,4.923913043478261
69,Stomach Issues,11,2.642857142857143
69,Stomach Issues,12,2.880952380952381
70,Cold/Cough,1,7.817204301075269
70,Cold/Cough,2,2.5526315789473686
70,Cold/Cough,3,1.6714285714285715
70,Cold/Cough,4,1.8695652173913044
70,Cold/Cough,5,2.03125
70,Cold/Cough,6,2.2435897435897436
70,Cold/Cough,7,2.4
70,Cold/Cough,8,2.1204819277108435
70,Cold/Cough,9,2.1447368421052633
70,Cold/Cough,10,2.287671232876712
